############################################################
0.0053994019 0.015462753 0.0247972 0.044647743 
0.011635604 0.0093469309 0.0094493223 0.035407355 
0.0072915283 0.0030685048 0.028155786 0.014547255 
0.0060517868 0.024478858 0.030059058 0.028884795 
0.0099659818 0.018306027 0.038356173 0.030250292 
0.0050476819 0.025290433 0.023720545 0.0084691936 
0.0054782614 0.0074494796 0.040258179 0.024783736 
0.0072025932 0.010150608 0.02604241 0.11066895 
0.0062463764 0.0090409221 0.027895232 0.020600489 
0.006392556 0.016048179 0.037292071 0.022442792 
0.012753012 0.0054166555 0.047661221 0.024542573 
0.0094298526 0.0095745729 0.065186731 0.01773139 
0.01072636 0.029925295 0.031775424 0.024355083 
0.012958458 0.011523473 0.067707543 0.049232018 
0.0098143708 0.010224851 0.03837247 0.020602969 
0.015934523 0.0084622796 0.076481392 0.021911568 
0.016215361 0.0047583573 0.078817377 0.080713009 
0.0042117841 0.011937145 0.061870548 0.030350081 
0.015347005 0.0094259094 0.025779179 0.072026627 
0.019853553 0.0053765473 0.02879654 0.044557317 
0.016569411 0.014938084 0.019267842 0.037743024 
